order_id,order_date,order_time_stamp,user_id,warehouse_id,transportation_id,product_id,price_pr_unit,order_quantity
8105,2022-08-07,1659855999.0,457,15,2,9,977,2
8106,2022-05-21,1653147280.0,402,9,2,26,427,0
8107,2022-04-12,1649795364.0,906,7,1,32,478,3
8108,2022-10-18,1666128532.0,813,3,1,39,619,1
8109,2021-06-19,1624106025.0,901,15,2,29,160,3
8110,2023-02-05,1675610917.0,934,13,1,36,145,0
8111,2022-03-14,1647241727.0,984,12,2,18,414,1
8112,2022-01-30,1643504157.0,939,12,3,13,319,1
8113,2022-06-30,1656622349.0,138,19,1,12,514,0
8114,2022-11-10,1668050093.0,170,1,2,4,800,3
8115,2022-12-20,1671537376.0,418,9,1,36,145,1
8116,2022-12-25,1671924685.0,380,13,2,39,619,2
8117,2022-03-16,1647390771.0,807,4,1,30,558,2
8118,2021-10-29,1635469663.0,235,12,2,16,126,0
8119,2023-02-02,1675367487.0,158,17,2,38,972,1
8120,2022-06-10,1654864701.0,534,2,2,33,605,2
8121,2022-09-19,1663594749.0,17,14,1,27,992,2
8122,2022-07-04,1656961544.0,178,6,3,31,817,3
8123,2023-01-07,1673124299.0,573,16,2,32,478,2
8124,2022-06-13,1655142726.0,331,5,2,22,971,2
8125,2022-12-21,1671616726.0,816,6,3,12,514,1
8126,2021-09-23,1632395368.0,925,16,2,38,972,0
8127,2022-11-21,1669051020.0,817,16,3,23,746,3
8128,2023-01-10,1673319112.0,694,6,2,7,957,1
8129,2022-07-01,1656674078.0,329,14,2,6,161,2
8130,2022-12-12,1670868636.0,472,7,2,13,319,2
8131,2023-03-01,1677704222.0,201,2,2,20,375,1
8132,2022-12-22,1671716095.0,743,13,3,24,520,3
8133,2023-02-27,1677518199.0,570,18,2,30,558,1
8134,2023-02-08,1675845795.0,585,2,2,11,155,3
8135,2023-02-07,1675784803.0,951,10,2,11,155,2
8136,2022-05-31,1653961017.0,715,15,2,8,631,0
8137,2022-09-10,1662802832.0,394,6,2,22,971,1
8138,2021-10-20,1634754455.0,462,9,3,28,992,3
8139,2022-03-18,1647594764.0,317,13,2,23,746,3
8140,2023-01-05,1672911475.0,493,9,1,2,455,3
8141,2022-12-06,1670327004.0,232,6,2,13,319,0
8142,2022-06-27,1656351796.0,783,2,3,6,161,0
8143,2022-12-05,1670269321.0,490,11,1,9,977,0
8144,2022-04-20,1650461051.0,858,18,2,15,499,3
8145,2022-03-17,1647538611.0,802,12,2,22,971,1
8146,2022-09-22,1663807310.0,115,12,2,9,977,3
8147,2022-03-21,1647888098.0,930,10,2,4,800,0
8148,2023-02-12,1676156720.0,615,2,3,40,118,2
8149,2021-06-29,1624918285.0,263,11,2,31,817,3
8150,2023-01-07,1673057398.0,683,9,1,40,118,1
8151,2022-02-11,1644592126.0,389,15,2,27,992,0
8152,2022-02-08,1644334005.0,158,17,2,19,930,0
8153,2021-09-20,1632172314.0,961,10,3,26,427,3
8154,2022-03-24,1648161940.0,720,3,2,36,145,3
8155,2022-06-27,1656326871.0,987,16,2,4,800,0
8156,2022-06-05,1654389615.0,828,8,2,36,145,2
8157,2021-10-20,1634717325.0,663,3,2,39,619,0
8158,2022-11-28,1669630027.0,411,13,3,35,932,3
8159,2022-06-15,1655270575.0,213,11,2,12,514,1
8160,2022-10-06,1665038870.0,762,2,2,15,499,2
8161,2023-02-27,1677513190.0,505,16,2,25,453,2
8162,2021-10-29,1635530960.0,221,14,3,39,619,1
8163,2022-07-29,1659112113.0,464,12,2,14,172,0
8164,2022-12-23,1671802731.0,234,19,2,12,514,2
8165,2022-01-25,1643067233.0,597,18,3,33,605,1
8166,2022-07-25,1658780803.0,234,15,2,40,118,2
8167,2022-04-26,1650946966.0,50,7,2,23,746,0
8168,2021-07-05,1625447863.0,85,19,2,21,998,2
8169,2023-02-14,1676385600.0,495,2,3,32,478,1
8170,2022-03-01,1646151445.0,348,15,2,34,706,3
8171,2022-09-24,1663989174.0,309,5,2,28,992,2
8172,2022-10-22,1666425084.0,651,8,2,34,706,3
8173,2022-07-06,1657143356.0,882,7,1,22,971,3
8174,2022-04-21,1650526813.0,608,17,2,32,478,1
8175,2022-01-30,1643531547.0,245,7,2,18,414,0
8176,2023-02-04,1675477284.0,935,7,2,36,145,0
8177,2022-10-25,1666728951.0,864,5,1,11,155,2
8178,2022-03-23,1647990077.0,146,7,2,24,520,1
8179,2022-07-03,1656853891.0,455,16,3,35,932,2
8180,2021-10-23,1634966979.0,847,10,3,36,145,3
8181,2023-03-15,1678908909.0,348,15,1,10,776,3
8182,2021-04-17,1618685298.0,38,15,3,19,930,2
8183,2022-11-06,1667719892.0,808,12,3,7,957,1
8184,2022-07-02,1656736893.0,878,12,2,23,746,2
8185,2022-02-26,1645868379.0,572,18,2,35,932,2
8186,2021-11-01,1635776055.0,354,3,2,17,508,1
8187,2022-02-19,1645230264.0,264,15,2,11,155,0
8188,2022-09-18,1663520592.0,791,20,3,11,155,2
8189,2021-10-05,1633387500.0,705,1,1,33,605,2
8190,2022-03-03,1646301902.0,108,4,2,6,161,3
8191,2021-12-30,1640899086.0,164,10,2,18,414,0
8192,2022-01-15,1642207923.0,568,11,2,34,706,1
8193,2022-07-03,1656884495.0,401,7,1,12,514,0
8194,2022-03-31,1648757115.0,49,7,1,15,499,1
8195,2023-03-02,1677723200.0,77,6,1,14,172,3
8196,2021-12-19,1639905986.0,825,5,2,28,992,0
8197,2022-03-04,1646424522.0,787,2,2,32,478,0
8198,2021-12-12,1639346553.0,879,17,2,6,161,2
8199,2022-10-21,1666345077.0,750,6,2,15,499,3
8200,2022-08-16,1660658150.0,760,7,2,15,499,3
8201,2021-10-08,1633647726.0,225,4,2,5,928,1
8202,2022-10-30,1667152689.0,891,3,2,30,558,1
8203,2021-11-20,1637383952.0,4,6,2,31,817,1
8204,2022-09-20,1663628480.0,472,7,2,10,776,0
8205,2022-12-09,1670589294.0,615,4,1,24,520,1
8206,2023-03-16,1678950219.0,366,10,1,19,930,3
8207,2021-12-12,1639278345.0,827,19,1,16,126,2
8208,2021-06-23,1624456319.0,712,16,2,36,145,1
8209,2022-11-01,1667303676.0,666,16,2,29,160,0
8210,2022-07-15,1657919856.0,652,4,2,13,319,0
8211,2021-09-24,1632494437.0,316,9,2,13,319,0
8212,2022-09-02,1662154818.0,275,17,2,6,161,3
8213,2022-01-13,1642036977.0,365,20,2,2,455,3
8214,2023-02-01,1675231636.0,183,9,2,38,972,3
8215,2022-12-28,1672246722.0,885,8,2,27,992,2
8216,2022-07-09,1657338731.0,63,19,1,12,514,3
8217,2022-09-26,1664195047.0,440,17,2,12,514,0
8218,2021-05-29,1622274229.0,524,4,3,22,971,3
8219,2021-04-22,1619115675.0,415,4,2,14,172,2
8220,2023-02-18,1676727233.0,846,16,3,28,992,0
8221,2023-02-26,1677415520.0,623,13,1,8,631,1
8222,2023-02-03,1675416855.0,870,8,2,39,619,3
8223,2022-06-15,1655288882.0,391,20,2,30,558,2
8224,2021-08-08,1628408212.0,253,19,1,4,800,3
8225,2022-03-23,1648027547.0,695,13,2,19,930,3
8226,2022-04-13,1649849271.0,489,11,3,5,928,1
8227,2022-05-21,1653134260.0,220,13,2,21,998,3
8228,2022-07-16,1657988428.0,495,2,1,30,558,2
8229,2022-03-03,1646305477.0,512,10,2,24,520,1
8230,2022-02-02,1643834352.0,713,13,2,24,520,1
8231,2023-03-07,1678196419.0,986,7,2,23,746,2
8232,2021-08-28,1630136583.0,122,15,3,22,971,0
8233,2022-02-14,1644872575.0,67,8,2,19,930,2
8234,2022-11-28,1669624054.0,476,6,2,27,992,3
8235,2021-03-25,1616692690.0,227,9,3,8,631,2
8236,2022-11-11,1668176686.0,118,4,2,2,455,0
8237,2022-04-02,1648891670.0,480,7,2,6,161,3
8238,2022-11-16,1668569248.0,61,5,2,33,605,0
8239,2021-08-13,1628814940.0,897,2,1,32,478,0
8240,2021-07-18,1626636059.0,939,14,2,33,605,3
8241,2021-07-14,1626236686.0,478,13,2,40,118,1
8242,2022-05-25,1653495545.0,766,14,2,4,800,2
8243,2022-11-18,1668765925.0,245,9,3,19,930,0
8244,2023-03-06,1678122940.0,358,19,2,1,592,2
8245,2021-12-09,1639029152.0,684,18,2,20,375,2
8246,2022-11-28,1669599976.0,685,15,2,22,971,0
8247,2023-01-15,1673808780.0,849,11,2,32,478,2
8248,2021-08-12,1628747593.0,394,6,1,34,706,1
8249,2023-02-24,1677267778.0,653,6,2,7,957,0
8250,2023-02-06,1675672988.0,139,20,3,15,499,1
8251,2022-04-01,1648847745.0,417,16,1,37,263,2
8252,2023-02-18,1676731138.0,939,14,1,18,414,1
8253,2021-08-07,1628351452.0,567,6,2,4,800,1
8254,2021-05-14,1621028164.0,445,20,2,10,776,1
8255,2021-07-23,1627021884.0,556,2,2,17,508,3
8256,2021-08-15,1629058649.0,933,4,3,27,992,0
8257,2021-08-16,1629138791.0,479,4,2,33,605,0
8258,2022-07-14,1657829499.0,724,13,2,3,834,1
8259,2022-10-03,1664801403.0,654,2,2,18,414,1
8260,2021-09-19,1632047928.0,845,10,2,40,118,1
8261,2022-02-06,1644124430.0,696,6,2,34,706,3
8262,2021-07-04,1625426391.0,380,16,1,35,932,1
8263,2022-11-06,1667702602.0,901,15,1,19,930,1
8264,2023-01-13,1673593619.0,924,12,2,7,957,0
8265,2022-05-08,1652023237.0,881,8,1,15,499,2
8266,2021-12-10,1639135464.0,750,6,2,6,161,3
8267,2022-12-07,1670429483.0,172,19,2,35,932,1
8268,2022-09-16,1663297940.0,768,5,2,26,427,1
8269,2022-02-08,1644289187.0,460,5,3,20,375,2
8270,2023-01-09,1673230137.0,500,6,2,10,776,2
8271,2022-09-15,1663199811.0,291,8,2,13,319,1
8272,2023-02-08,1675843269.0,796,20,3,19,930,1
8273,2022-03-11,1646962997.0,203,3,1,14,172,0
8274,2021-06-20,1624163836.0,300,3,2,2,455,2
8275,2021-09-04,1630788851.0,278,6,2,26,427,0
8276,2021-11-17,1637131083.0,391,9,2,24,520,0
8277,2022-03-22,1647965914.0,743,19,2,14,172,0
8278,2023-01-19,1674090744.0,4,2,2,20,375,2
8279,2023-01-26,1674762552.0,642,7,2,3,834,2
8280,2022-09-03,1662174801.0,863,11,1,18,414,0
8281,2022-04-06,1649245432.0,275,17,2,13,319,1
8282,2022-08-29,1661747921.0,874,13,3,32,478,2
8283,2022-09-22,1663881309.0,352,4,2,19,930,0
8284,2022-01-24,1642998422.0,407,13,1,11,155,2
8285,2023-01-03,1672778432.0,949,16,2,14,172,3
8286,2023-03-15,1678904302.0,332,4,3,13,319,3
8287,2021-07-30,1627660940.0,122,19,2,23,746,3
8288,2022-09-08,1662647402.0,66,11,2,31,817,1
8289,2021-11-22,1637618413.0,224,19,2,4,800,2
8290,2021-12-19,1639899393.0,856,17,1,11,155,3
8291,2022-06-11,1654980375.0,699,10,2,2,455,3
8292,2022-06-04,1654376862.0,357,19,2,32,478,1
8293,2022-12-30,1672389641.0,519,9,2,5,928,0
8294,2021-04-25,1619349079.0,603,7,2,34,706,0
8295,2021-11-03,1635939555.0,728,13,2,34,706,1
8296,2022-11-05,1667657457.0,287,14,2,22,971,2
8297,2022-04-13,1649830643.0,647,14,2,9,977,2
8298,2022-07-29,1659093933.0,270,16,2,30,558,2
8299,2022-12-27,1672149196.0,360,2,3,33,605,0
8300,2022-01-01,1641006225.0,31,7,2,6,161,1
8301,2021-11-06,1636158111.0,323,19,2,34,706,3
8302,2023-02-20,1676903138.0,666,11,1,3,834,1
8303,2022-04-22,1650640887.0,938,13,1,25,453,1
8304,2022-08-18,1660836356.0,52,2,2,26,427,3
8305,2021-09-09,1631206311.0,232,2,2,33,605,1
8306,2023-02-21,1676964791.0,703,19,2,34,706,1
8307,2022-11-29,1669685214.0,780,19,2,4,800,0
8308,2022-04-09,1649502407.0,625,14,1,5,928,1
8309,2023-03-15,1678896060.0,366,3,2,39,619,2
8310,2023-01-25,1674633166.0,953,2,2,20,375,3
8311,2022-10-28,1666950322.0,143,9,1,14,172,3
8312,2021-11-12,1636738356.0,584,16,3,32,478,0
8313,2021-09-03,1630663053.0,443,18,2,37,263,1
8314,2022-01-05,1641392699.0,685,13,2,2,455,2
8315,2022-01-27,1643249908.0,270,13,2,27,992,3
8316,2022-09-04,1662274798.0,199,18,2,3,834,1
8317,2022-07-30,1659151039.0,491,19,2,16,126,2
8318,2023-02-09,1675979937.0,435,4,2,2,455,1
8319,2021-09-05,1630798193.0,115,16,3,23,746,1
8320,2021-10-08,1633728508.0,887,17,2,28,992,0
8321,2022-11-16,1668617454.0,371,3,1,34,706,1
8322,2021-07-03,1625321879.0,662,17,2,39,619,2
8323,2022-04-24,1650813551.0,212,11,2,14,172,0
8324,2022-01-03,1641175304.0,45,15,2,37,263,0
8325,2021-12-24,1640363201.0,826,12,2,14,172,1
8326,2022-08-06,1659799551.0,171,7,3,3,834,1
8327,2021-07-13,1626209697.0,768,1,2,9,977,2
8328,2021-07-31,1627733515.0,561,7,2,29,160,3
8329,2022-02-17,1645071362.0,710,5,2,23,746,1
8330,2022-07-17,1658038255.0,770,19,1,5,928,3
8331,2022-01-18,1642479641.0,152,15,2,12,514,2
8332,2022-11-14,1668384413.0,577,10,3,37,263,3
8333,2023-01-22,1674360491.0,629,6,2,39,619,0
8334,2022-10-30,1667150915.0,360,2,2,37,263,2
8335,2021-10-23,1634949883.0,948,13,2,40,118,2
8336,2022-10-11,1665467858.0,600,3,2,27,992,0
8337,2023-02-18,1676697865.0,705,5,2,7,957,2
8338,2022-09-29,1664453723.0,215,3,2,29,160,0
8339,2022-09-04,1662259782.0,83,1,1,32,478,1
8340,2023-01-14,1673661365.0,205,16,2,19,930,0
8341,2023-03-13,1678702953.0,709,11,3,10,776,2
8342,2022-12-28,1672212911.0,554,15,2,20,375,3
8343,2022-08-02,1659449669.0,24,12,2,22,971,3
8344,2021-08-26,1629975138.0,844,19,3,38,972,3
8345,2021-11-23,1637700962.0,769,5,2,2,455,3
8346,2023-01-03,1672757461.0,575,5,2,2,455,3
8347,2021-10-03,1633239155.0,250,10,2,2,455,1
8348,2022-04-27,1651015858.0,433,11,3,10,776,1
8349,2022-03-10,1646881860.0,936,6,2,14,172,2
8350,2022-04-08,1649439334.0,52,16,2,17,508,1
8351,2022-05-28,1653750986.0,287,16,2,5,928,0
8352,2021-07-10,1625869666.0,115,16,3,18,414,0
8353,2022-12-10,1670697124.0,817,8,2,13,319,0
8354,2022-07-23,1658537525.0,910,8,1,6,161,1
8355,2023-02-17,1676653880.0,359,14,2,13,319,2
8356,2021-05-25,1621967530.0,587,7,2,26,427,0
8357,2022-09-06,1662439540.0,990,13,2,24,520,0
8358,2023-02-20,1676886296.0,763,19,1,5,928,0
8359,2022-06-04,1654321942.0,848,1,1,30,558,2
8360,2022-09-06,1662488443.0,436,2,2,2,455,1
8361,2022-01-07,1641585245.0,716,6,3,12,514,1
8362,2022-09-08,1662588941.0,452,16,2,39,619,3
8363,2022-05-06,1651872230.0,745,19,2,22,971,0
8364,2023-02-08,1675861184.0,493,2,1,23,746,3
8365,2022-06-30,1656548919.0,609,12,2,34,706,3
8366,2021-10-03,1633219775.0,720,10,2,37,263,1
8367,2022-03-16,1647429297.0,411,5,2,30,558,2
8368,2022-07-19,1658211628.0,984,13,2,9,977,0
8369,2022-04-19,1650337306.0,844,15,2,4,800,3
8370,2021-11-19,1637316540.0,678,19,2,11,155,1
8371,2022-06-23,1655949786.0,531,9,2,28,992,3
8372,2022-05-21,1653108450.0,916,12,2,22,971,2
8373,2022-09-03,1662160778.0,539,20,2,20,375,2
8374,2022-03-12,1647094842.0,217,5,2,9,977,1
8375,2021-10-11,1633928989.0,950,12,2,12,514,0
8376,2022-02-04,1643948491.0,54,8,2,30,558,1
8377,2022-08-13,1660402186.0,722,11,2,21,998,2
8378,2022-07-01,1656684551.0,108,9,2,40,118,3
8379,2023-03-15,1678890947.0,627,1,1,31,817,2
8380,2021-11-20,1637419522.0,972,20,2,32,478,0
8381,2022-10-25,1666710883.0,369,19,2,1,592,1
8382,2021-08-27,1630052420.0,93,10,2,4,800,1
8383,2023-02-11,1676090793.0,150,1,2,19,930,1
8384,2022-04-24,1650763920.0,283,15,2,27,992,3
8385,2022-12-13,1670906206.0,885,8,1,18,414,1
8386,2022-10-31,1667238697.0,158,10,2,36,145,0
8387,2022-09-06,1662445740.0,607,12,2,35,932,2
8388,2022-03-22,1647909181.0,404,16,2,29,160,0
8389,2021-06-13,1623603736.0,872,1,2,16,126,3
8390,2022-11-04,1667538210.0,64,9,2,39,619,3
8391,2023-02-04,1675513541.0,488,19,3,27,992,1
8392,2021-09-25,1632557027.0,949,16,2,35,932,1
8393,2022-12-30,1672383524.0,488,5,1,32,478,0
8394,2022-07-24,1658617733.0,734,19,2,19,930,0
8395,2022-11-21,1669063513.0,375,3,3,17,508,0
8396,2021-06-13,1623553608.0,179,5,3,37,263,2
8397,2022-05-01,1651411275.0,253,19,2,26,427,0
8398,2021-10-27,1635311588.0,119,15,1,21,998,0
8399,2022-06-24,1656071824.0,36,20,2,38,972,2
8400,2022-09-07,1662531267.0,414,18,2,39,619,3
8401,2023-02-16,1676575421.0,486,14,2,6,161,0
8402,2023-03-14,1678757549.0,373,11,3,40,118,1
8403,2022-12-03,1670040842.0,571,12,1,3,834,1
8404,2021-06-30,1625033827.0,296,10,2,12,514,2
8405,2022-09-11,1662917723.0,395,3,2,38,972,3
8406,2022-03-12,1647072939.0,877,2,3,26,427,1
8407,2022-11-03,1667482574.0,995,3,1,33,605,1
8408,2022-09-22,1663858444.0,897,1,2,1,592,1
8409,2023-01-16,1673897047.0,22,7,1,37,263,3
8410,2022-06-26,1656271843.0,121,15,3,22,971,3
8411,2022-03-28,1648454588.0,812,12,2,20,375,3
8412,2022-07-15,1657875966.0,135,6,3,19,930,0
8413,2021-10-09,1633808266.0,499,2,3,16,126,0
8414,2022-07-08,1657248695.0,598,11,2,31,817,0
8415,2023-02-12,1676202940.0,457,15,2,3,834,3
8416,2022-08-04,1659596902.0,292,3,2,39,619,3
8417,2022-02-14,1644837544.0,598,11,2,39,619,2
8418,2022-04-13,1649881211.0,923,18,2,24,520,2
8419,2022-01-15,1642258653.0,597,12,2,10,776,0
8420,2022-12-06,1670292665.0,994,13,2,9,977,3
8421,2022-06-30,1656600508.0,67,16,2,1,592,0
8422,2021-10-22,1634936009.0,283,15,2,17,508,3
8423,2022-05-17,1652798623.0,751,5,2,12,514,0
8424,2021-07-28,1627427156.0,433,11,2,31,817,2
8425,2022-10-21,1666376491.0,479,2,2,18,414,2
8426,2022-12-05,1670252731.0,992,5,3,19,930,1
8427,2022-08-25,1661433021.0,635,2,2,4,800,1
8428,2022-11-06,1667726953.0,568,17,2,7,957,3
8429,2022-08-24,1661365883.0,614,7,2,10,776,1
8430,2021-05-16,1621119073.0,882,2,2,12,514,0
8431,2022-12-25,1671981169.0,839,18,2,13,319,3
8432,2023-01-28,1674920035.0,888,19,1,6,161,3
8433,2023-03-04,1677970044.0,173,4,2,28,992,2
8434,2022-08-08,1659943209.0,892,11,2,1,592,1
8435,2021-07-03,1625317734.0,470,19,2,32,478,0
8436,2021-06-03,1622716422.0,360,2,2,26,427,2
8437,2022-12-26,1672079753.0,388,19,1,21,998,3
8438,2023-03-17,1679066471.0,14,11,2,23,746,0
8439,2022-12-31,1672510426.0,76,3,1,7,957,1
8440,2022-04-01,1648836864.0,325,19,2,2,455,1
8441,2021-12-27,1640614346.0,894,3,2,36,145,0
8442,2022-10-07,1665132450.0,660,10,2,27,992,2
8443,2021-09-16,1631770170.0,987,6,2,31,817,2
8444,2023-02-25,1677280893.0,109,13,2,8,631,1
8445,2023-01-23,1674466677.0,888,3,2,2,455,1
8446,2023-03-06,1678098396.0,749,6,2,26,427,3
8447,2021-11-20,1637400020.0,614,7,2,19,930,3
8448,2023-01-22,1674407297.0,708,20,2,6,161,0
8449,2022-12-20,1671545057.0,466,12,3,35,932,3
8450,2022-11-21,1669006320.0,119,15,2,37,263,2
8451,2023-02-24,1677227057.0,762,2,1,27,992,2
8452,2022-07-14,1657834207.0,994,13,1,8,631,3
8453,2021-11-09,1636457752.0,440,17,2,36,145,3
8454,2022-08-28,1661682502.0,287,3,3,28,992,2
8455,2022-02-07,1644215233.0,351,15,1,32,478,1
8456,2021-08-24,1629806373.0,704,14,2,6,161,1
8457,2022-01-02,1641084116.0,480,19,2,5,928,3
8458,2022-03-22,1647967039.0,542,16,2,6,161,0
8459,2021-12-22,1640186393.0,579,7,2,36,145,0
8460,2022-11-30,1669785889.0,293,3,3,33,605,2
8461,2022-05-28,1653725592.0,526,10,2,10,776,0
8462,2023-01-08,1673136487.0,120,19,2,34,706,0
8463,2021-05-30,1622410189.0,334,3,2,31,817,0
8464,2021-12-20,1640008990.0,923,11,2,20,375,1
8465,2022-06-27,1656342448.0,698,4,2,30,558,0
8466,2021-05-31,1622440680.0,500,6,2,25,453,1
8467,2022-11-06,1667737684.0,667,3,2,4,800,1
8468,2022-03-02,1646247004.0,13,13,3,8,631,0
8469,2022-06-22,1655885139.0,237,16,2,34,706,3
8470,2023-03-14,1678756726.0,338,19,2,15,499,2
8471,2022-09-24,1664022389.0,720,10,2,18,414,0
8472,2022-10-30,1667100842.0,892,11,3,37,263,0
8473,2023-03-09,1678318094.0,300,12,2,18,414,0
8474,2022-03-13,1647136857.0,344,11,2,4,800,3
8475,2021-11-20,1637380061.0,975,2,2,38,972,2
8476,2022-05-09,1652115770.0,658,2,2,23,746,0
8477,2022-10-26,1666788117.0,679,16,2,2,455,3
8478,2022-11-12,1668218922.0,139,12,2,16,126,2
8479,2022-12-21,1671606225.0,909,19,1,26,427,2
8480,2021-12-22,1640202863.0,771,4,1,31,817,0
8481,2022-04-27,1651037359.0,655,11,2,23,746,1
8482,2021-12-13,1639403035.0,176,20,2,19,930,1
8483,2022-02-22,1645559065.0,639,18,1,25,453,0
8484,2023-03-11,1678495615.0,91,20,2,15,499,1
8485,2022-02-12,1644649615.0,806,9,1,16,126,1
8486,2021-09-01,1630500646.0,803,6,2,25,453,1
8487,2022-05-09,1652060757.0,852,10,2,2,455,1
8488,2021-12-24,1640312396.0,863,11,2,32,478,2
8489,2022-10-28,1666933345.0,951,5,3,5,928,1
8490,2021-12-29,1640770518.0,485,13,3,17,508,0
8491,2021-11-17,1637116367.0,406,7,2,26,427,2
8492,2023-03-08,1678286881.0,756,2,2,30,558,3
8493,2023-03-07,1678225558.0,930,10,2,11,155,1
8494,2022-02-24,1645734611.0,372,12,2,25,453,1
8495,2023-02-18,1676737465.0,569,12,1,18,414,1
8496,2022-04-24,1650766024.0,484,3,2,40,118,0
8497,2023-02-28,1677602304.0,194,7,1,10,776,0
8498,2022-09-14,1663147322.0,204,14,2,21,998,3
8499,2021-11-05,1636149621.0,961,17,2,28,992,0
8500,2022-05-26,1653566559.0,948,18,2,39,619,3
8501,2022-07-19,1658228614.0,243,3,2,27,992,1
8502,2023-02-01,1675251889.0,220,3,1,35,932,3
8503,2022-07-24,1658693405.0,575,5,2,2,455,1
8504,2021-05-31,1622466736.0,813,2,3,32,478,0
8505,2023-02-08,1675878243.0,426,7,3,6,161,3
8506,2022-03-10,1646882119.0,486,14,1,20,375,2
8507,2022-09-15,1663219144.0,80,12,2,28,992,0
8508,2022-12-09,1670609798.0,336,2,2,6,161,0
8509,2022-04-04,1649030349.0,415,6,1,33,605,1
8510,2021-08-05,1628182985.0,865,7,2,37,263,2
8511,2022-11-16,1668565746.0,551,20,3,29,160,1
8512,2022-12-23,1671788964.0,92,14,3,27,992,0
8513,2021-08-08,1628438766.0,932,18,1,38,972,3
8514,2022-11-06,1667703911.0,221,14,1,11,155,3
8515,2022-10-26,1666785043.0,517,7,2,5,928,1
8516,2022-08-27,1661623220.0,44,18,2,21,998,1
8517,2022-05-01,1651375419.0,287,16,2,13,319,1
8518,2022-08-02,1659462753.0,106,8,2,28,992,3
8519,2022-02-03,1643928629.0,249,10,1,6,161,1
8520,2022-05-07,1651875448.0,987,16,2,8,631,1
8521,2021-10-24,1635101805.0,470,19,2,36,145,1
8522,2022-08-02,1659410618.0,856,17,2,11,155,2
8523,2022-03-02,1646259655.0,47,16,1,34,706,0
8524,2022-04-17,1650168024.0,454,18,3,15,499,0
8525,2022-01-10,1641792724.0,978,11,2,27,992,1
8526,2022-01-22,1642810007.0,578,6,2,22,971,0
8527,2023-01-12,1673496530.0,509,18,3,10,776,1
8528,2022-11-10,1668120212.0,982,13,3,18,414,2
8529,2022-11-04,1667551272.0,831,1,2,8,631,2
8530,2022-11-24,1669312958.0,9,12,2,35,932,1
8531,2021-09-04,1630763408.0,977,9,1,19,930,3
8532,2022-09-02,1662115952.0,236,12,1,26,427,1
8533,2023-02-18,1676702228.0,389,9,2,19,930,1
8534,2022-09-13,1663089235.0,792,18,3,25,453,3
8535,2021-10-07,1633565226.0,949,16,3,22,971,3
8536,2022-01-13,1642110806.0,651,8,2,24,520,3
8537,2022-09-04,1662250628.0,245,9,1,2,455,1
8538,2022-06-30,1656571552.0,136,17,3,18,414,0
8539,2022-06-24,1656027073.0,559,18,3,11,155,0
8540,2022-05-07,1651937922.0,599,2,2,29,160,3
8541,2022-03-24,1648143775.0,142,20,1,17,508,2
8542,2022-06-28,1656414148.0,529,8,2,20,375,0
8543,2022-11-23,1669238034.0,938,13,3,20,375,3
8544,2021-11-30,1638251167.0,354,15,3,29,160,1
8545,2022-03-30,1648660958.0,544,2,2,7,957,3
8546,2022-07-10,1657454116.0,627,1,1,9,977,0
8547,2022-09-19,1663571445.0,717,3,3,37,263,3
8548,2021-03-25,1616669399.0,747,12,2,10,776,0
8549,2023-01-09,1673245842.0,939,14,2,12,514,2
8550,2023-02-02,1675330342.0,378,14,3,27,992,1
8551,2022-01-05,1641386056.0,592,12,3,38,972,2
8552,2021-05-26,1621988501.0,695,7,1,25,453,1
8553,2022-10-02,1664727847.0,89,8,2,12,514,3
8554,2022-09-02,1662125681.0,509,7,3,3,834,0
8555,2022-05-29,1653858110.0,241,18,2,2,455,3
8556,2022-10-31,1667178004.0,839,11,3,2,455,0
8557,2023-02-09,1675968091.0,990,4,2,21,998,1
8558,2021-07-01,1625118128.0,370,3,2,33,605,0
8559,2021-11-04,1636022315.0,460,1,2,8,631,3
8560,2022-08-05,1659672311.0,834,20,2,14,172,2
8561,2021-10-07,1633596854.0,212,11,2,19,930,2
8562,2022-08-30,1661875962.0,384,5,2,22,971,1
8563,2022-11-24,1669279022.0,81,2,3,40,118,0
8564,2022-09-28,1664395600.0,969,18,2,34,706,2
8565,2023-01-22,1674395605.0,87,11,2,16,126,1
8566,2022-01-17,1642420745.0,402,8,1,23,746,0
8567,2021-12-30,1640887363.0,47,8,1,31,817,0
8568,2023-02-02,1675296990.0,123,2,3,37,263,3
8569,2023-03-17,1679081811.0,567,17,2,28,992,2
8570,2023-03-11,1678495650.0,679,16,2,7,957,0
8571,2021-09-15,1631696599.0,208,1,1,8,631,0
8572,2022-06-09,1654790743.0,779,15,1,11,155,2
8573,2022-03-20,1647743361.0,918,8,2,12,514,2
8574,2022-12-07,1670382848.0,23,15,1,11,155,2
8575,2023-03-12,1678623680.0,556,4,3,9,977,0
8576,2022-07-18,1658107326.0,888,19,2,12,514,2
8577,2022-03-09,1646807774.0,525,6,3,23,746,1
8578,2022-06-28,1656408263.0,534,14,2,18,414,1
8579,2022-03-19,1647671799.0,146,7,2,39,619,3
8580,2022-06-26,1656205805.0,168,10,2,1,592,0
8581,2021-06-15,1623778602.0,212,11,3,32,478,2
8582,2022-06-05,1654441851.0,319,18,2,2,455,3
8583,2022-07-25,1658781907.0,873,6,1,10,776,2
8584,2022-04-25,1650849079.0,719,5,2,21,998,0
8585,2022-07-28,1659015907.0,300,2,2,5,928,1
